nsn,address,items_with_price,lat,lon
11142,"6100 MISSISSIPPI STREET (I-65), MERRILLVILLE, IN, 46410",415,41.506644,-87.31736
11190,"2001 LINCOLNWAY E, GOSHEN, IN, 46526-6416",445,41.560511,-85.796386
11222,"121 MARLIN DR., GREENWOOD, IN, 46142-9697",425,39.617664,-86.159143
11269,"201 E LINCOLN RD, KOKOMO, IN, 46902-3562",412,40.454903,-86.129296
11291,"115 S ROSENBERGER, EVANSVILLE, IN, 47712-5900",428,37.978148,-87.628548
11316,"9611 NORTH BY NE BLVD, FISHERS, IN, 46038",466,39.927669,-86.025688
11365,"20 N. MAIN STREET, EVANSVILLE, IN, 47710",448,37.97794,-87.564366
11382,"6856 E USHY 36, AVON, IN, 46122-9181",407,39.763295,-86.402478
11389,"1000 SMITH RD, CRAWFORDSVILLE, IN, 47933-1076",369,40.076209,-86.90444
11465,"3909 W 96TH ST, INDIANAPOLIS, IN, 46268-3155",424,39.925732,-86.228626
11466,"101 MCDONALD'S DRIVE, ROCHESTER, IN, 46975-4036",452,41.05189,-86.217352
11494,"102 ENTERPRISE WAY, SELLERSBURG, IN, 47172-1061",483,38.391406,-85.765733
11535,"SR 114 & SR 13, NORTH MANCHESTER, IN, 46962",419,41.000491,-85.793764
11572,"222 S 3RD ST, TERRE HAUTE, IN, 47807-3409",539,39.463941,-87.413478
11638,"1197 S PARK DR, GREENWOOD, IN, 46143-9059",413,39.614803,-86.079349
11652,"4802 W. 57TH ST., INDIANAPOLIS, IN, 46254-1418",432,39.856491,-86.241017
11702,"6101 CAMBRIDGE WAY, PLAINFIELD, IN, 46168",385,39.674667,-86.369172
11713,"5796 COVENTRY LN, FORT WAYNE, IN, 46804",428,41.032571,-85.257186
11783,"3010 W COLISEUM B LVD, FORT WAYNE, IN, 46808",0,41.118185,-85.183041
11789,"11 ENTERPRISE DRIVE, PENDLETON, IN, 46064",407,40.004086,-85.769988
11817,"1411 S HEATON ST, KNOX, IN, 46534-2315",424,41.283539,-86.621276
11847,"5704 GRAPE ROAD, MISHAWAKA, IN, 46544",392,41.712276,-86.186249
11879,"701 W LOCUST ST, BOONVILLE, IN, 47601-1531",436,38.049627,-87.281889
11895,"1320 LINCOLNWAY S, LIGONIER, IN, 46767",443,41.453594,-85.586886
11963,"2290 N 600 W, GREENFIELD, IN, 46140-9643",476,39.816633,-85.915818
11964,"7911  U.S. 31  SOUTH, INDIANAPOLIS, IN, 46227",441,39.65151,-86.137428
12017,"776  US 27 NORTH, BERNE, IN, 46711-1021",397,40.663819,-84.956161
12082,"5233 SCATTERFIELD RD., ANDERSON, IN, 46013-2923",407,40.062192,-85.653726
12096,"2107 STATE ST, NEW ALBANY, IN, 47150-4922",433,38.302987,-85.838212
12127,"SR 37 & HWY 60, MITCHELL, IN, 47446-9665",405,38.724724,-86.478688
12140,"834 MAIN ST, BROOKVILLE, IN, 47012-1445",487,39.42382,-85.013072
12203,"338 N HALLECK, DEMOTTE, IN, 46310-9419",402,41.205935,-87.199341
12218,"801 E. MAIN ST., DANVILLE, IN, 46122",391,39.757975,-86.508942
12254,"1210 DUPONT RD, FORT WAYNE, IN, 46825",418,41.177966,-85.125803
12281,"11995 N USHY 31, EDINBURGH, IN, 46124",432,39.31105,-85.964623
12348,"2056 USHY 31, PLYMOUTH, IN, 46563",420,41.448797,-86.309725
12354,"3515 S POST RD, INDIANAPOLIS, IN, 46239",475,39.717218,-86.007591
12363,"9833 FALL CREEK ROAD, INDIANAPOLIS, IN, 46256",425,39.899014,-85.994629
12365,"321 N MAIN ST, BROWNSTOWN, IN, 47220",439,38.88159,-86.039868
12366,"533 W MAIN ST, BUTLER, IN, 46721",429,41.429966,-84.886863
12367,"600 N US 35, WINAMAC, IN, 46996",421,41.06413,-86.602795
12368,"613 DETROIT ST, LAGRANGE, IN, 46761",428,41.638361,-85.417137
12369,"201 W.JACKSON STREET, ATTICA, IN, 47918",407,40.292991,-87.252133
12442,"2633 S ST RD 46, TERRE HAUTE, IN, 47803",531,39.434808,-87.333566
12455,"819 SOUTH COLLEGE DRIVE, RENSSELAER, IN, 47978",403,40.925958,-87.155532
12488,"1527 W 5TH AVE, GARY, IN, 46402",412,41.601627,-87.356171
12655,"1650 N WAYNE ST, ANGOLA, IN, 46703",436,41.653667,-84.998747
12825,"301 S ADAMS ST, VERSAILLES, IN, 47042-0280",408,39.069491,-85.254539
12890,"1435 PLYMOUTH ST, BREMEN, IN, 46506",434,41.446761,-86.167138
12895,"1051 N LUTHER RD, GEORGETOWN, IN, 47122-9123",415,38.289964,-85.914036
12900,"802 HAUSFELDT LN, NEW ALBANY, IN, 47150-7270",450,38.339388,-85.816244
12904,"1008 E 4TH ST, MT. VERNON, IN, 47620",414,37.934825,-87.883791
12975,"3649 S. KEYSTONE AVENUE, INDIANAPOLIS, IN, 46227",418,39.71264,-86.120007
13040,"1796 E STATE RD 163, CLINTON, IN, 47842",517,39.657554,-87.430306
13218,"2505 N.OAK (W*M 1978), PLYMOUTH, IN, 46563",0,41.361578,-86.328874
13592,"3940 E STATE ST, FORT WAYNE, IN, 46805",426,41.097166,-85.088966
13726,"12880 ST RD 23, GRANGER, IN, 46530",392,41.752813,-86.119376
13735,"13312 WICKER AVE, CEDAR LAKE, IN, 46303",445,41.376532,-87.470583
14079,"10 W RAMPART RD, SHELBYVILLE, IN, 46176",428,39.548005,-85.776147
14137,"401 W 11TH ST, BICKNELL, IN, 47512",404,38.780498,-87.306104
14157,"561 S MAIN, CHURUBUSCO, IN, 46723",403,41.225289,-85.316812
14158,"7221  S.  WARREN RD.. (I-69/S.R. 5), WARREN, IN, 46792",417,40.723051,-85.436957
14340,"50 BRENDON WAY, ZIONSVILLE, IN, 46077",409,39.949694,-86.275388
14351,"104 N. 7TH STREET, KENTLAND, IN, 47951",452,40.768612,-87.439088
14422,"702 BARNHILL DR, INDIANAPOLIS, IN, 46202",0,39.77699,-86.175679
14424,"115 S COLUMBIA, UNION CITY, IN, 47390",422,40.197521,-84.808176
15566,"10747 E. U.S. 36, AVON, IN, 46123",492,39.763117,-86.331897
15567,"1015 S. PERU, CICERO, IN, 46034",432,40.123186,-86.012764
15568,"427 STEVENS WAY, SEYMOUR, IN, 47274",393,38.958904,-85.83715
15569,"2655 E MAIN ST, PLAINFIELD, IN, 46168",491,39.716355,-86.359126
15571,"10955 PENDLETON PIKE, LAWRENCE, IN, 46256",469,39.861611,-85.973145
16002,"200 BOYD, LA PORTE, IN, 46350",454,41.622788,-86.69416
16092,"21879 STATE ROAD 120, ELKHART, IN, 46514",443,41.703079,-85.888113
16646,"5918 STATE ROAD 43 N, WEST LAFAYETTE, IN, 47906",431,40.503574,-86.869177
16666,"4499 W STATE ROAD 46, BLOOMINGTON, IN, 47404",521,39.214032,-86.592077
16864,"1304 N REED RD, KOKOMO, IN, 46901-2590",454,40.499086,-86.108465
17041,"7229 E WASHINGTON, INDIANAPOLIS, IN, 46219",405,39.771941,-86.038819
17075,"3 N WILBUR SHAW PLZ, ROLLING PRAIRIE, IN, 46371",0,41.706983,-86.623428
17076,"3 S KNUTE ROCKNE PLZ, ROLLING PRAIRIE, IN, 46371",0,41.705721,-86.621186
17282,"1235 E STATE RTE 120 (SERV AREA #8), FREMONT, IN, 46737",0,41.726492,-84.965786
17284,"5800 N 100 E (SERV AREA NO 8), FREMONT, IN, 46737",0,41.725087,-84.967816
17344,"S R 57, PETERSBURG, IN, 47567",0,38.487455,-87.286785
17654,"800 N. FLYNN RD., WESTVILLE, IN, 46391",483,41.547935,-86.896442
17840,"10885 RANDOLPH, CROWN POINT, IN, 46307",409,41.421755,-87.23856
18150,"100 SYCAMORE ESTATES (WAL*MART #1160), AURORA, IN, 47001",0,39.079676,-84.889097
18629,"828 E ALBION ST, AVILLA, IN, 46710",399,41.36438,-85.222826
18831,"1920 E MARKLAND (WALMART #1962), KOKOMO, IN, 46901",0,40.478816,-86.103529
18833,"100 HWY 160 E, CHARLESTOWN, IN, 47111",400,38.453099,-85.671264
19606,"4255 USHY 24 W, REMINGTON, IN, 47977",392,40.765342,-87.126973
19732,"2150 MORTHLEND DR, VALPARAISO, IN, 46383",416,41.462254,-87.086379
19894,"5030 SOUTHPORT CROSSING PL, INDIANAPOLIS, IN, 46227",443,39.665325,-86.083276
20179,"106 E BROADWAY, LOOGOOTEE, IN, 47553",440,38.674761,-86.912588
20393,"611 W MARKET ST, LOGANSPORT, IN, 46947",425,40.751409,-86.37783
20399,"10450 STHY 10, ARGOS, IN, 46501",444,41.238573,-86.26022
20552,"999 E MOUNT PLEASANT RD, EVANSVILLE, IN, 47725",484,38.057281,-87.546009
20779,"801 ROOSEVELT ROAD, WALKERTON, IN, 46574",439,41.465524,-86.48084
20868,"9290 E 131ST ST, FISHERS, IN, 46038-3553",451,39.979491,-86.00488
20893,"2551 EMERSON AVE, INDIANAPOLIS, IN, 46218",415,39.80497,-86.082523
20894,"4906 KENTUCKY AVE, INDIANAPOLIS, IN, 46221",507,39.694692,-86.270211
21002,"501 E STATE ROAD 46, NASHVILLE, IN, 47448",389,39.201601,-86.23856
21168,"1148 WASHINGTON AVE, EVANSVILLE, IN, 47714",430,37.963396,-87.543957
21374,"10326 INDIANAPOLIS BLVD, HIGHLAND, IN, 46322",448,41.525738,-87.47191
21398,"3201 E 96TH ST, INDIANAPOLIS, IN, 46240",0,39.926411,-86.111161
21870,"6075 U.S. HWY. 6, PORTAGE, IN, 46368",408,41.549936,-87.179912
22049,"57900 STHY 13, MIDDLEBURY, IN, 46540",498,41.655621,-85.704979
22050,"501 W MAIN ST, DELPHI, IN, 46923",423,40.584845,-86.678705
22093,"2320 CHESTER BLVD, RICHMOND, IN, 47374",418,39.866645,-84.889416
23144,"6800 N OLD US 27, FREMONT, IN, 46737",429,41.741085,-85.000042
23412,"3021 W. MAUMEE, ANGOLA, IN, 46703",434,41.634471,-85.043885
23476,"915 JOLIET ROAD, DYER, IN, 46311",407,41.492801,-87.505194
23721,"940 INDIANAPOLIS ST, GREENCASTLE, IN, 46135",372,39.645496,-86.84157
24161,"10310 ILLINOIS RD, FORT WAYNE, IN, 46814",409,41.074765,-85.276473
24574,"595 E EADS PKY, GREENDALE, IN, 47025",408,39.111711,-84.851837
24575,"860 W EADS PKY, LAWRENCEBURG, IN, 47025",408,39.086007,-84.878016
24955,"CALUMET AVE & CHICAGO AVE, HAMMOND, IN, 46327",413,41.629292,-87.508352
25100,"3402 PORTAGE AVE, SOUTH BEND, IN, 46628",390,41.724294,-86.286093
25169,"4130 NEWTON ST, JASPER, IN, 47546",432,38.428059,-86.937365
25238,"1514 W SOUTH ST, LEBANON, IN, 46052",406,40.047129,-86.486232
25300,"2610 LA PORTE AVE, VALPARAISO, IN, 46383",414,41.468017,-87.028993
25301,"5816 S FRANKLIN ST, MICHIGAN CITY, IN, 46360",450,41.667548,-86.893539
